id,address,businessName,photoURL,city,state,url,reviewCount,stars,longitude,latitude
300,"Walnut Hill College4207 Walnut StUniversity CityPhiladelphia, PA 19104",The Restaurant School,http://s3-media1.ak.yelpcdn.com/bphoto/Gr0eiOr7BFtOW_Lf7j5ChQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-restaurant-school-philadelphia,25,4,-75.207472,39.955125
301,"3441 Chestnut StUniversity CityPhiladelphia, PA 19104",T-Mobile,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/t-mobile-philadelphia-17,3,1,-75.192289,39.954545
302,"3517 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Mad Greek Restaurant and Pizza,http://s3-media2.ak.yelpcdn.com/bphoto/vWFyIh6CSsyETLK6jkcp3g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/mad-greek-restaurant-and-pizza-philadelphia,19,4,-75.1929998,39.9583751
303,"3907 Walnut StUniversity CityPhiladelphia, PA 19104",Campus Copy Center,http://s3-media2.ak.yelpcdn.com/bphoto/2Dgva0h0d-HjwtNjjEDgxA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/campus-copy-center-philadelphia-2,10,3,-75.2006314,39.9539782
304,"4026 Market StUniversity CityPhiladelphia, PA 19104",University Pizza & Wings,http://s3-media2.ak.yelpcdn.com/bphoto/VB86ghAx2oIRE6Nnm2nG9g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/university-pizza-and-wings-philadelphia,6,2,-75.2030026,39.9571386
305,"3333 Market StPowelton VillagePhiladelphia, PA 19104",Landmark Americana,http://s3-media2.ak.yelpcdn.com/bphoto/kgK-VykSs4AU4nNIK0HdJw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/landmark-americana-philadelphia,101,3,-75.1907927,39.9557888
306,"3925 Walnut StUniversity CityPhiladelphia, PA 19104",Jimmy John's Gourmet Sandwiches,http://s3-media2.ak.yelpcdn.com/bphoto/KJIyFLCfRANMYHsj8ntIGA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/jimmy-johns-gourmet-sandwiches-philadelphia-2,30,4,-75.201396,39.954261
307,"38th and Locust WalkUniversity CityPhiladelphia, PA 19104",Steak Queen,http://s3-media4.ak.yelpcdn.com/bphoto/N0QImHcJ0kGfPidijQMPDg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/steak-queen-philadelphia,10,4,-75.19889,39.952481
308,"4001 Walnut StUniversity CityPhiladelphia, PA 19104",The Fresh Grocer,http://s3-media2.ak.yelpcdn.com/bphoto/rpNKUPbtikeRuu_abeEL_g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-fresh-grocer-philadelphia,103,2,-75.202796,39.9543003
309,"3724 Spruce StUniversity CityPhiladelphia, PA 19104",Bonded BoutiqueCleaners,http://s3-media4.ak.yelpcdn.com/bphoto/WCWUb_wuSPcpvPzby16hEg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/bonded-boutiquecleaners-philadelphia-2,3,3.5,-75.197734,39.950948
310,"Market St between 34th and 35thPowelton VillagePhiladelphia, PA 19104",Big Blue Lunch Truck,http://s3-media4.ak.yelpcdn.com/bphoto/l5QlS7SAY5M03art2YznBA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/big-blue-lunch-truck-philadelphia,2,3,-75.1953934,39.9583587
311,"3430 Sansom StUniversity CityPhiladelphia, PA 19104",Bucks County Coffee Co,http://s3-media3.ak.yelpcdn.com/bphoto/NbDdtJwbNJo96Vs9l80zdQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/bucks-county-coffee-co-philadelphia-2,9,3.5,-75.1932025,39.9536219
312,"4040 Locust StUniversity CityPhiladelphia, PA 19104",Video Library,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/video-library-philadelphia-2,10,3.5,-75.204796,39.952878
313,"501 S 42nd StUniversity CityPhiladelphia, PA 19104",Desi Chaat House,http://s3-media1.ak.yelpcdn.com/bphoto/Nqfk28GeSfuqK2INPZtmsQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/desi-chaat-house-philadelphia,97,4,-75.206809,39.949666
314,"40th and LocustUniversity CityPhiladelphia, PA 19104",Produce Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/produce-cart-philadelphia,3,3,-75.2028385,39.9529565
315,"8929 University Center LaneUniversity CitySan Diego, CA 92122",Guess Garrett M DDS,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/guess-garrett-m-dds-san-diego,2,5,-117.226524,32.869842
316,"3716 Spruce StUniversity CityPhiladelphia, PA 19104",Taglio,http://s3-media4.ak.yelpcdn.com/bphoto/-p4z05dFZrWQhfR57qUZjg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/taglio-philadelphia,13,4,-75.198256,39.951131
317,"33rd St and Arch StPowelton VillagePhiladelphia, PA 19104",Honest Tom's,http://s3-media2.ak.yelpcdn.com/bphoto/8ybX5b3yGYxP4C1FhPkaHA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/honest-toms-philadelphia,67,4,-75.1890664,39.9576073
318,"4000 Locust StUniversity CityPhiladelphia, PA 19104",Saxbys Coffee,http://s3-media1.ak.yelpcdn.com/bphoto/cXp-YLiUNEcEb3dGRCw_Lw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/saxbys-coffee-philadelphia-4,34,2,-75.2028672,39.9529452
319,"3716 Spruce StUniversity CityPhiladelphia, PA 19104",T Bowl,http://s3-media2.ak.yelpcdn.com/bphoto/XjWopAPaV_2c69sdcPLTYg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/t-bowl-philadelphia,21,2,-75.198256,39.951131
320,"107 N 33rd StPowelton VillagePhiladelphia, PA 19104",Drexel Pizza Restaurant,http://s3-media3.ak.yelpcdn.com/bphoto/gF9sC6Q2brfdrdEmprnl6Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/drexel-pizza-restaurant-philadelphia,20,3,-75.1889989,39.9579526
321,"134 S 34th StUniversity CityPhiladelphia, PA 19104",Citizens Bank,http://s3-media1.ak.yelpcdn.com/bphoto/Dg1nCaEyVPtlkjpIoyh8yg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/citizens-bank-philadelphia-9,4,2,-75.1921217,39.9534225
322,"3606 Chestnut StUniversity CityPhiladelphia, PA 19104",Kiwi Frozen Yogurt,http://s3-media1.ak.yelpcdn.com/bphoto/Ahe51utq8DlDP_LB14kbrQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/kiwi-frozen-yogurt-philadelphia,61,3.5,-75.1946073,39.9546713
323,"3000 Chestnut StUniversity CityPhiladelphia, PA 19104",US Post Office,http://s3-media4.ak.yelpcdn.com/bphoto/K3hARQbYEQo-L_YrFFCoQg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/us-post-office-philadelphia-11,15,2.5,-75.183971,39.953027
324,"8899 University Center LnSte 245University CitySan Diego, CA 92122","David S Eshom, DDS",http://s3-media4.ak.yelpcdn.com/bphoto/JaJfjMPTnA_7a4E7cnAWqA/ms.jpg,San Diego,CA,http://www.yelp.com/biz/david-s-eshom-dds-san-diego,17,4.5,-117.228069,32.87009
325,"3744 Spruce StUniversity CityPhiladelphia, PA 19104",Wawa Food Markets,http://s3-media1.ak.yelpcdn.com/bphoto/sYAg71WrK4q8N6wMwR_FFw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/wawa-food-markets-philadelphia-24,22,4,-75.1988621,39.9511241
326,"3950 Mahaila AveUniversity CitySan Diego, CA 92122",Jerry Lio Photography,http://s3-media3.ak.yelpcdn.com/bphoto/RJohkfy4gY4i-AVn1R9l-Q/ms.jpg,San Diego,CA,http://www.yelp.com/biz/jerry-lio-photography-san-diego,3,5,-117.221637,32.869603
327,"Powelton VillagePhiladelphia, PA 19104",Guapos Tacos,http://s3-media2.ak.yelpcdn.com/bphoto/4tSFcWs7Je_duaVwCnBcTA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/guapos-tacos-philadelphia,50,3,-75.1953934,39.9583587
328,"3600 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Zocalo,http://s3-media2.ak.yelpcdn.com/bphoto/M-uo9HTEJEx7cS0eCsQyUg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/zocalo-philadelphia,53,3,-75.1938838,39.958557
329,"3421 Chestnut StUniversity CityPhiladelphia, PA 19104",Starbucks,http://s3-media1.ak.yelpcdn.com/bphoto/ZysUrdlTNSK36jjGE2Stjw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/starbucks-philadelphia-3,26,4.5,-75.1923623,39.9545899
330,"Drexel University Campus -  Korman Center Lower Level33rd St & Market StPowelton VillagePhiladelphia, PA 19104",Computer Fixer,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/computer-fixer-philadelphia,3,2.5,-75.18938899,39.95551053
331,"Food TruckS. 33rd St. & South St.University CityPhiladelphia, PA 19104",King's Wok Chinese Food,http://s3-media1.ak.yelpcdn.com/bphoto/orLEZ49TAqnslUDq3ucptg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/kings-wok-chinese-food-philadelphia,7,3.5,-75.19176,39.950316
332,"3777 La Jolla Village DrUniversity CitySan Diego, CA 92122",Michael's Lounge,http://s3-media2.ak.yelpcdn.com/bphoto/Cvud-o7AOWlAnSIkpy2ybA/ms.jpg,San Diego,CA,http://www.yelp.com/biz/michaels-lounge-san-diego,25,3.5,-117.225644,32.870925
333,"101 S 40th StUniversity CityPhiladelphia, PA 19104",All Seasons Cleaners,http://s3-media2.ak.yelpcdn.com/bphoto/ulFEQgde7H8YGdAkBzFGGA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/all-seasons-cleaners-philadelphia,11,3.5,-75.2022101,39.9555162
334,"3925 Walnut StUniversity CityPhiladelphia, PA 19104",Radian Apartments,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/radian-apartments-philadelphia,4,1,-75.200789,39.954017
335,"4145 Chestnut StUniversity CityPhiladelphia, PA 19104",College Pizza/College Cafe,http://s3-media3.ak.yelpcdn.com/bphoto/h06klBzftVMrniS67bdmsQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/college-pizza-college-cafe-philadelphia,6,3,-75.2061045,39.9561272
336,"240 S 31st StUniversity CityPhiladelphia, PA 19104",The Levy Tennis Pavilion,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/the-levy-tennis-pavilion-philadelphia,2,5,-75.1875222,39.9509213
337,"Creese Student Center3141 Chestnut StUniversity CityPhiladelphia, PA 19104",Hair House,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/hair-house-philadelphia,3,3,-75.1883722,39.9534403
338,"3401 Spruce StUniversity CityPhiladelphia, PA 19104",Irvine Auditorium,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/irvine-auditorium-philadelphia,3,4,-75.1928025,39.9506524
339,"3610 Sansom StUniversity CityPhiladelphia, PA 19104",University of Pennsylvania Computer Connection,http://s3-media3.ak.yelpcdn.com/bphoto/PRMM2QnEqOEgHSKur81H3w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/university-of-pennsylvania-computer-connection-philadelphia,9,3.5,-75.1952424,39.95392
340,"118 S 36th StUniversity CityPhiladelphia, PA 19104",Institute of Contemporary Art,http://s3-media2.ak.yelpcdn.com/bphoto/3UfmUB_BRqwAM6G4DweSOw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/institute-of-contemporary-art-philadelphia,16,4,-75.1947567,39.9539923
341,"3924 Chestnut StUniversity CityPhiladelphia, PA 19104",American Legion Penn Center Post 204,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/american-legion-penn-center-post-204-philadelphia,3,3,-75.201251,39.955088
342,"Powelton VillagePhiladelphia, PA 19104",The Dog Dude,http://s3-media3.ak.yelpcdn.com/bphoto/UTg-egA3l9UCanDEvkTyOw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-dog-dude-philadelphia,3,2.5,-75.1953934,39.9583587
343,"2955 Market StUniversity CityPhiladelphia, PA 19104",Dunkin Donuts,http://s3-media1.ak.yelpcdn.com/bphoto/AENdmk_mocfE6dWuSAff4Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/dunkin-donuts-philadelphia-8,17,4,-75.185108,39.954622
344,"Powelton VillagePhiladelphia, PA 19104",CROW: Computer Repair On Wheels,http://s3-media1.ak.yelpcdn.com/bphoto/myMG-T1HmtsaPPcoVC3CIQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/crow-computer-repair-on-wheels-philadelphia,4,5,-75.1953934,39.9583587
345,"3636 Nobel DrSte 170University CitySan Diego, CA 92122",San Diego Real Estate & Investments,http://s3-media3.ak.yelpcdn.com/bphoto/Ce_noNuxpOvWulfSKeeUdw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/san-diego-real-estate-and-investments-san-diego-2,4,5,-117.227831,32.868957
346,"4026 Market StUniversity CityPhiladelphia, PA 19104",Wise Guy's Pizza & Steaks,http://s3-media2.ak.yelpcdn.com/bphoto/Be24PsLuPOl2HRz2clTnYg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/wise-guys-pizza-and-steaks-philadelphia,8,4,-75.2030033,39.957127
347,"2955 Market StUniversity CityPhiladelphia, PA 19104",Cosi,http://s3-media2.ak.yelpcdn.com/bphoto/fYxtcDbY_Udtb0Rqye3dkw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cosi-philadelphia-10,19,2,-75.1825258,39.9547514
348,"4138 Market StUniversity CityPhiladelphia, PA 19104",Midas Auto Service Experts,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/midas-auto-service-experts-philadelphia-4,3,1,-75.205607,39.957325
349,"40th & Walnut StUniversity CityPhiladelphia, PA 19104",Harvest Seasonal Grill & Wine Bar,http://s3-media2.ak.yelpcdn.com/bphoto/hVABYqrptChHU6vRug7u-Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/harvest-seasonal-grill-and-wine-bar-philadelphia,7,4,-75.2027187,39.95414226
350,"4021 Market StUniversity CityPhiladelphia, PA 19104",Philadelphia Trading Post,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/philadelphia-trading-post-philadelphia,3,2,-75.2030586,39.9573493
351,"3421 Walnut StUniversity CityPhiladelphia, PA 19104",Artisserie Chocolate Cafe,http://s3-media4.ak.yelpcdn.com/bphoto/x8MADR52s3fkToFHrsAHaQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/artisserie-chocolate-cafe-philadelphia-4,17,4,-75.1930981,39.9531439
352,"The Left Bank3131 Walnut StUniversity CityPhiladelphia, PA 19104",Tria Wine Room,http://s3-media1.ak.yelpcdn.com/bphoto/-bldiLXUCZU6Jz42DOi2Lw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/tria-wine-room-philadelphia,67,4.5,-75.1873948,39.9523072
353,"33rd & Arch StPowelton VillagePhiladelphia, PA 19104",Rival Bros,http://s3-media1.ak.yelpcdn.com/bphoto/2lTI5reERhfS3OHJfgIWqg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/rival-bros-philadelphia,22,5,-75.1890664,39.9576073
354,"37th and Spruce StUniversity CityPhiladelphia, PA 19104",Fresh Fruit Salad Cart,http://s3-media1.ak.yelpcdn.com/bphoto/HaegyKEEgfbT2hYmLiq5zQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/fresh-fruit-salad-cart-philadelphia,12,4.5,-75.197243,39.951021
355,"3417 Spruce StUniversity CityPhiladelphia, PA 19104",Pari Cafe Creperie,http://s3-media4.ak.yelpcdn.com/bphoto/bxC337L-OmsQoVkbbSZiuQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/pari-cafe-creperie-philadelphia-2,36,4,-75.1938841,39.951048
356,"20 S 36th StUniversity CityPhiladelphia, PA 19104",Axis Pizza,http://s3-media1.ak.yelpcdn.com/bphoto/gd4R--Q2eouB3yycNL3DqQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/axis-pizza-philadelphia,12,3,-75.194678,39.955264
357,"3819 Chestnut St Ste 120University CityPhiladelphia, PA 19104",Children's Hospital of Philadelphia,http://s3-media3.ak.yelpcdn.com/bphoto/mC2D6iaiwUtqNZFM5p-xzg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/childrens-hospital-of-philadelphia-philadelphia,6,4.5,-75.198694,39.955339
358,"200 S 40th StUniversity CityPhiladelphia, PA 19195",Marathon,http://s3-media4.ak.yelpcdn.com/bphoto/67xXFLE2I05_zb4VtVo-_Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/marathon-philadelphia,59,2.5,-75.203267,39.953477
359,"3603 Walnut StUniversity CityPhiladelphia, PA 19103",Blue Mercury 2,http://s3-media4.ak.yelpcdn.com/bphoto/Iv1WKZotrvZPbiGz2MfKYA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/blue-mercury-2-philadelphia,3,4,-75.1955049,39.9533341
360,"3935 Walnut StUniversity CityPhiladelphia, PA 19104",McDonald's,http://s3-media3.ak.yelpcdn.com/bphoto/sFJIQHHlVqz8LcH2q32O1A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/mcdonalds-philadelphia-6,19,2,-75.2023066,39.9542401
361,"7545 Charmant DrLa JollaSan Diego, CA 92122",Individualized Fitness,http://s3-media3.ak.yelpcdn.com/bphoto/lsHGYDHvv0RLsURfIXsDBw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/individualized-fitness-san-diego,7,5,-117.227511,32.864917
362,"3636 Nobel DriveUniversity CitySan Diego, CA 92122",The Lasik Vision Institute,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/the-lasik-vision-institute-san-diego,3,4.5,-117.227831,32.868957
363,"3610 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Franklin Cleaners,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/franklin-cleaners-philadelphia-2,5,3,-75.1940044,39.9587936
364,"4203 Walnut StUniversity CityPhiladelphia, PA 19104",International Foods and Spices,http://s3-media3.ak.yelpcdn.com/bphoto/Tg3JNDJc-9Y_9iUoaKucdw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/international-foods-and-spices-philadelphia,11,4,-75.2069221,39.9549073
365,"3746 Sansom StUniversity CityPhiladelphia, PA 19104",Indian Food Truck,http://s3-media1.ak.yelpcdn.com/bphoto/rWkDo-XAR2dNb1hoVQryRw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/indian-food-truck-philadelphia,10,2,-75.1977153,39.9542887
366,"2951 Market StUniversity CityPhiladelphia, PA 19104",Taco Bell / Pizza Hut,http://s3-media4.ak.yelpcdn.com/bphoto/TJQh8cO4yS1taECi9NC5_Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/taco-bell-pizza-hut-philadelphia,4,3.5,-75.1819469,39.95573
367,"60 S 38th StUniversity CityPhiladelphia, PA 19104",Sitar India Restaurant,http://s3-media3.ak.yelpcdn.com/bphoto/di-lqtcWh7oJlQpanjrNlw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/sitar-india-restaurant-philadelphia,105,4,-75.1985111,39.9555568
368,"3535 Lebon DriveUniversity CitySan Diego, CA 92122",La Jolla Palms,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/la-jolla-palms-san-diego,9,2,-117.2239772,32.8699861
369,"8540 Costa Verde BlvdUniversity CitySan Diego, CA 92122",Costa Verde,http://s3-media4.ak.yelpcdn.com/bphoto/GAh_Xgt9M5jwBI9RoYXjJg/ms.jpg,San Diego,CA,http://www.yelp.com/biz/costa-verde-san-diego,44,2.5,-117.21822,32.868621
370,"3711 Market StGround FlPowelton VillagePhiladelphia, PA 19104",NextFab Studio,http://s3-media4.ak.yelpcdn.com/bphoto/IWPbeApUqlXGX5ocsRF-0g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/nextfab-studio-philadelphia,2,5,-75.196958,39.956641
371,"3401 Chestnut StUniversity CityPhiladelphia, PA 19104",Eastern Mountain Sports,http://s3-media4.ak.yelpcdn.com/bphoto/kY2jlkzi8QyxGJ8CDS8L_A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/eastern-mountain-sports-philadelphia,20,3.5,-75.191932,39.954515
372,"3731 Walnut StUniversity CityPhiladelphia, PA 19104",Campus Copy Center,http://s3-media3.ak.yelpcdn.com/bphoto/BSbsQSbWbbwImMq5e9mFaQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/campus-copy-center-philadelphia,11,3.5,-75.1979531,39.9535597
373,"3417 Spruce StUniversity CityPhiladelphia, PA 19104",Insomnia Cookies Penn,http://s3-media3.ak.yelpcdn.com/bphoto/Rjkt74MHPkcO1s-13f4cKA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/insomnia-cookies-penn-philadelphia,2,4,-75.192769,39.950604
374,"223 S StreetUniversity CityPhiladelphia, PA 19176",Next BYOB,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/next-byob-philadelphia,2,3.5,-75.18316,39.95526
375,"4100 Walnut StUniversity CityPhiladelphia, PA 19104",Urban & Bye Realtor,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/urban-and-bye-realtor-philadelphia,3,1,-75.2051092,39.9544034
376,"33rd & Market StPowelton VillagePhiladelphia, PA 19104",Melange Tea Cart,http://s3-media2.ak.yelpcdn.com/bphoto/aBhXKfAJq78npTfka776Wg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/melange-tea-cart-philadelphia,7,5,-75.1894858,39.9556053
377,"3400 Civic Center BlvdRetail 4University CityPhiladelphia, PA 19104",Jimmy John's Gourmet Sandwiches,http://s3-media3.ak.yelpcdn.com/bphoto/qLn62VUtytY-GwzFCjWooQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/jimmy-johns-gourmet-sandwiches-philadelphia-5,4,3.5,-75.1934743,39.9475112
378,"3655 Nobel DrUniversity CitySan Diego, CA 92122",Broadcast Company of the Americas,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/broadcast-company-of-the-americas-san-diego,3,3,-117.227913,32.86769
379,"3916 Locust WalkUniversity CityPhiladelphia, PA 19104",Neighborhood Bike Works,http://s3-media2.ak.yelpcdn.com/bphoto/eN1b_X2kijgaUZUFJxEuWg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/neighborhood-bike-works-philadelphia,14,5,-75.2017121,39.9523762
380,"4140 Woodland AveUniversity CityPhiladelphia, PA 19104",Starbucks Coffee,http://s3-media2.ak.yelpcdn.com/bphoto/89IGnVek4wDm0J12lrO0EQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/starbucks-coffee-philadelphia-13,3,4.5,-75.2061794,39.9475802
381,"3405 Walnut StUniversity CityPhiladelphia, PA 19104",Auntie Anne's,http://s3-media3.ak.yelpcdn.com/bphoto/i7uYrO7P_O3boOEWsRuQ9g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/auntie-annes-philadelphia,6,2.5,-75.1930565,39.9529512
382,"3655 Nobel DrSte 200University CitySan Diego, CA 92122","Law Office of J. Douglass Jennings, Jr.",http://s3-media1.ak.yelpcdn.com/bphoto/Qriax9SUWGfxYADtyvC2gA/ms.jpg,San Diego,CA,http://www.yelp.com/biz/law-office-of-j-douglass-jennings-jr-san-diego,3,2.5,-117.227913,32.86769
383,"Houston Hall3417 Spruce StPowelton VillagePhiladelphia, PA 19104",Scoop DeVille,http://s3-media1.ak.yelpcdn.com/bphoto/jhesy6JfXh0t3QNywArF9g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/scoop-deville-philadelphia,4,4,-75.1953934,39.9583587
384,"Powelton VillagePhiladelphia, PA 19104",H & M Movers,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/h-and-m-movers-philadelphia,3,5,-75.1953934,39.9583587
385,"3636 Nobel DrSte 100University CitySan Diego, CA 92122",Keller Williams Realty,http://s3-media2.ak.yelpcdn.com/bphoto/2UEUSJsV-T7cAA5zYlJdNA/ms.jpg,San Diego,CA,http://www.yelp.com/biz/keller-williams-realty-san-diego-9,4,5,-117.227831,32.868957
386,"3401 Walnut StSte 431AUniversity CityPhiladelphia, PA 19104",Student Federal Credit Union,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/student-federal-credit-union-philadelphia,4,2.5,-75.193026,39.952998
387,"37th and WalnutUniversity CityPhiladelphia, PA 19104",Ali Baba Magic Food,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/ali-baba-magic-food-philadelphia,8,4,-75.196762,39.953387
388,"8720 Costa Verde BlvdUniversity CitySan Diego, CA 92122",Costa Verde South,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/costa-verde-south-san-diego,8,2,-117.2171634,32.8698788
389,"8980 University Center LnUniversity CitySan Diego, CA 92122",Melting Pot,http://s3-media1.ak.yelpcdn.com/bphoto/d-rxAU0i3d1LLFerlSn0_A/ms.jpg,San Diego,CA,http://www.yelp.com/biz/melting-pot-san-diego,320,4,-117.2244727,32.8704078
390,"9171 Roosevelt BlvdUniversity CityPhiladelphia, PA 19195",East King Buffet,http://s3-media4.ak.yelpcdn.com/bphoto/wPSMxIVq201p_ZqQx5mgTA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/east-king-buffet-philadelphia,6,2.5,-75.18417,39.95421
391,"36th St and Spruce StUniversity CityPhiladelphia, PA 19104",Hemo's,http://s3-media3.ak.yelpcdn.com/bphoto/8stzKRv06ORyP75IUldDUw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/hemos-philadelphia,36,4,-75.1953255,39.950789
